CLIENT_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,SexLabel,EducationLabel,MarriageLabel,AgeGroup,LimitBand,AvgBillAmount,AvgPaymentAmount,TotalBillAmount,TotalPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,BillTrend,PaymentTrend
22340,200000,2,1,2,29,-2,-2,-2,-2,-2,-2,8695,14323,44326,9353,11156,17725,14329,44452,9355,11156,17725,9289,0,Female,Graduate School,Single,25-34,100K-200K,17596.333333333332,17717.666666666668,105578,106306,0,0,-2,-2.0,0,0.08798166666666667,0.043475,1.0068858390399607,1.0117454896428837,-9030,5040
22341,180000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,2813,12937,50500,0,0,2813,12937,50500,0,0,0,0,Female,University,Single,25-34,100K-200K,11041.666666666666,11041.666666666666,66250,66250,0,0,-2,-2.0,0,0.06134259259259259,0.0,0.999984905888213,4.206082153514062,0,2813
22342,200000,2,2,1,30,0,0,2,0,0,0,33604,35706,34064,30519,26166,28097,3000,1500,2547,2500,2500,3500,0,Female,University,Married,25-34,100K-200K,31359.333333333332,2591.1666666666665,188156,15547,1,1,2,0.3333333333333333,0,0.15679666666666667,0.16802,0.08262780550285134,0.06816928657799275,5507,-500
22343,50000,2,2,2,26,0,0,0,0,0,0,48057,48457,44932,20024,18830,18087,2007,1351,1561,628,775,1602,0,Female,University,Single,25-34,<=50K,33064.5,1320.6666666666667,198387,7924,0,0,0,0.0,0,0.66129,0.96114,0.03994193197169184,0.03477627662658098,29970,405
22344,290000,2,1,2,27,-1,-1,0,0,0,0,168,569,1401,1503,834,931,569,1000,1000,200,265,500,0,Female,Graduate School,Single,25-34,200K-300K,901.0,589.0,5406,3534,0,0,0,-0.3333333333333333,-1,0.0031068965517241378,0.0005793103448275862,0.6535971888292954,1.201028517999065,-763,69
22345,100000,2,2,1,31,0,0,0,0,0,0,75818,76887,78178,79858,74785,54849,2745,2939,3500,3000,1989,1987,0,Female,University,Married,25-34,50K-100K,73395.83333333333,2693.3333333333335,440375,16160,0,0,0,0.0,0,0.7339583333333333,0.75818,0.036695914400421456,0.03977755063148594,20969,758
22346,150000,2,2,2,32,0,0,0,2,2,2,9545,14350,17118,16546,20052,20385,5000,3000,0,3800,800,0,1,Female,University,Single,25-34,100K-200K,16332.666666666666,2100.0,97996,12600,3,3,2,1.0,-2,0.10888444444444444,0.06363333333333333,0.12857536455197607,0.1950553469546984,-10840,5000
22347,20000,2,2,2,32,-1,-1,-1,-1,-1,0,9763,925,4033,897,2147,1359,925,4033,1136,2147,407,700,0,Female,University,Single,25-34,<=50K,3187.3333333333335,1558.0,19124,9348,0,0,0,-0.8333333333333334,-1,0.15936666666666668,0.48815,0.4887843137254902,0.41393832359733734,8404,225
22348,200000,2,1,1,32,0,0,-1,-1,-2,-2,12367,13732,1513,0,0,0,2000,1513,0,0,0,0,0,Female,Graduate School,Married,25-34,100K-200K,4602.0,585.5,27612,3513,0,0,0,-1.0,2,0.02301,0.061835,0.12722268496722558,0.12722268496722558,12367,2000
22349,80000,2,2,2,32,0,0,0,0,0,0,77535,78579,67097,50214,48738,3860,3010,3061,2000,1000,3860,0,0,Female,University,Single,25-34,50K-100K,54337.166666666664,2155.1666666666665,326023,12931,0,0,0,0.0,0,0.6792145833333333,0.9691875,0.03966272421662209,0.036158450262530686,73675,3010
22350,290000,2,1,2,29,0,0,0,0,0,0,78928,73380,67146,68063,63910,73553,8000,10000,5005,8000,15000,10000,0,Female,Graduate School,Single,25-34,200K-300K,70830.0,9334.166666666666,424980,56005,0,0,0,0.0,0,0.2442413793103448,0.27216551724137933,0.13178236203500862,0.10482786903921078,5375,-2000
22351,200000,2,2,1,29,0,0,0,0,0,0,118729,121398,125899,128933,129427,132338,4874,6690,7000,4500,5000,4682,0,Female,University,Married,25-34,100K-200K,126120.66666666667,5457.666666666667,756724,32746,0,0,0,0.0,0,0.6306033333333334,0.593645,0.04327331593379365,0.050717570015326736,-13609,192
22352,150000,2,2,2,29,-1,-1,-1,-1,-1,-1,933,598,1062,0,1810,0,598,1062,0,1810,0,3163,0,Female,University,Single,25-34,100K-200K,733.8333333333334,1105.5,4403,6633,0,0,-1,-1.0,0,0.004892222222222222,0.00622,1.5061307901907357,0.6399383191981496,933,-2565
22353,180000,2,1,2,27,0,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818,0,Female,Graduate School,Single,25-34,100K-200K,64179.833333333336,6627.833333333333,385079,39767,0,0,0,0.0,0,0.35655462962962964,0.5638277777777778,0.10326945050379142,0.0757763639243318,63684,1188
22354,420000,2,2,1,32,0,0,0,0,0,0,546485,228070,184810,131304,110930,84193,18546,8931,4940,1796,3100,133131,0,Female,University,Married,25-34,300K-500K,214298.66666666666,28407.333333333332,1285792,170444,0,0,0,0.0,0,0.5102349206349206,1.3011547619047619,0.13255943997206393,0.033790023828236565,462292,-114585
22355,30000,2,3,1,29,0,0,2,2,2,2,10456,13164,12668,15038,14502,15501,3200,0,2905,0,1386,0,1,Female,High School,Married,25-34,<=50K,13554.833333333334,1248.5,81329,7491,4,4,2,1.3333333333333333,-2,0.4518277777777778,0.3485333333333333,0.09210623386204353,0.16823279781752046,-5045,3200
22356,230000,2,1,2,31,-1,-1,2,-1,-1,0,2155,2010,165,5908,283,283,2010,0,5908,283,133,0,0,Female,Graduate School,Single,25-34,200K-300K,1800.6666666666667,1389.0,10804,8334,1,1,2,-0.3333333333333333,-1,0.007828985507246377,0.009369565217391304,0.771309578898658,1.828215192796121,1872,2010
22357,60000,2,2,2,27,1,2,2,2,2,2,5087,7236,8104,7825,8580,8300,2410,1131,0,886,0,332,0,Female,University,Single,25-34,50K-100K,7522.0,793.1666666666666,45132,4759,6,5,2,1.8333333333333333,-1,0.12536666666666665,0.08478333333333334,0.10544391022090266,0.17334051302134326,-3213,2078
22358,220000,2,2,2,28,0,0,0,0,0,0,43436,46883,44179,44704,44997,45199,5012,2500,2000,2000,3000,3000,0,Female,University,Single,25-34,200K-300K,44899.666666666664,2918.6666666666665,269398,17512,0,0,0,0.0,0,0.20408939393939393,0.19743636363636363,0.06500395324407292,0.0707217154030885,-1763,2012
22359,240000,2,1,2,29,0,0,0,0,0,0,186969,167474,168081,166589,165981,165951,5510,6000,8808,6006,6000,6000,0,Female,Graduate School,Single,25-34,200K-300K,170174.16666666666,6387.333333333333,1021045,38324,0,0,0,0.0,0,0.7090590277777777,0.7790375,0.037534058210893534,0.03888426391081767,21018,-490
22360,140000,2,2,2,31,-2,-2,-2,-2,-2,-2,518,518,518,518,518,668,518,518,518,518,668,518,0,Female,University,Single,25-34,100K-200K,543.0,543.0,3258,3258,0,0,-2,-2.0,0,0.0038785714285714287,0.0037,0.9996931574102486,0.9993569131832798,-150,0
22361,200000,2,1,2,32,-2,-2,-2,-2,-2,-2,6890,11002,517,11212,19090,24949,11002,517,11214,19116,24949,10904,0,Female,Graduate School,Single,25-34,100K-200K,12276.666666666666,12950.333333333334,73660,77702,0,0,-2,-2.0,0,0.06138333333333333,0.03445,1.054859423575569,1.2348180336773493,-18059,98
22362,410000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,8417,0,2830,0,0,8417,0,2830,0,0,500,0,Female,Graduate School,Single,25-34,300K-500K,1874.5,1957.8333333333333,11247,11747,0,0,-2,-2.0,0,0.004571951219512195,0.0,1.044363442389758,1.3360655737704918,0,7917
22363,140000,2,2,1,34,0,0,0,0,0,0,47922,49930,51980,54606,55220,56527,2710,2760,3386,2000,2082,2000,0,Female,University,Married,25-34,100K-200K,52697.5,2489.6666666666665,316185,14938,0,0,0,0.0,0,0.37641071428571427,0.3423,0.04724434351932091,0.05910580446230136,-8605,710
22364,80000,2,2,2,30,0,0,0,0,0,0,127580,91812,96599,93389,29716,27283,13000,6000,5122,5012,13000,18000,0,Female,University,Single,25-34,50K-100K,77729.83333333333,10022.333333333334,466379,60134,0,0,0,0.0,0,0.9716229166666666,1.59475,0.12893777606243836,0.07633737562976278,100297,-5000
22365,340000,2,2,2,29,0,0,0,0,0,0,246245,250923,256428,233608,171349,158565,8730,9680,8613,6101,5725,5524,0,Female,University,Single,25-34,300K-500K,219519.66666666666,7395.5,1317118,44373,0,0,0,0.0,0,0.6456460784313726,0.72425,0.03368943884341506,0.035858688397114105,87680,3206
22366,140000,2,1,2,29,-1,-1,-2,-1,-1,-1,4880,0,0,6560,3617,0,0,0,6560,3617,0,2770,1,Female,Graduate School,Single,25-34,100K-200K,2509.5,2157.8333333333335,15057,12947,0,0,-1,-1.1666666666666667,0,0.017925,0.03485714285714286,0.8598087395404436,1.3439868879328007,4880,-2770
22367,170000,2,1,2,30,2,2,2,2,2,2,155910,158819,161487,157577,168094,170922,6800,6500,0,13000,5500,1000,1,Female,Graduate School,Single,25-34,100K-200K,162134.83333333334,5466.666666666667,972809,32800,6,6,2,2.0,0,0.9537343137254902,0.9171176470588235,0.03371675866818803,0.02792844438564772,-15012,5800
22368,290000,2,1,2,30,0,0,0,0,0,-1,288033,260683,190012,36223,-4724,225276,10784,10295,2082,4724,230000,10000,0,Female,Graduate School,Single,25-34,200K-300K,165917.16666666666,44647.5,995503,267885,0,0,0,-0.16666666666666666,1,0.5721281609195402,0.9932172413793103,0.26909485044761244,0.031352498683549716,62757,784
22369,360000,2,2,2,31,0,-1,-1,-1,-2,-2,3386,5964,1340,1650,4350,4792,5964,1340,1650,4350,4792,40682,0,Female,University,Single,25-34,300K-500K,3580.3333333333335,9796.333333333334,21482,58778,0,0,0,-1.1666666666666667,2,0.00994537037037037,0.009405555555555556,2.7360238327980264,0.8375268917781311,-1406,-34718
22370,310000,2,1,1,32,0,-1,0,0,0,0,4762,26943,7488,10276,96059,6434,26943,5000,6000,93000,3000,5000,1,Female,Graduate School,Married,25-34,300K-500K,25327.0,23157.166666666668,151962,138943,0,0,0,-0.16666666666666666,0,0.0817,0.015361290322580646,0.9143212492514625,0.9680818492626423,-1672,21943
22371,500000,2,2,2,32,-1,-1,-1,-1,0,0,9609,5609,967,16638,15721,17349,5637,972,16671,5749,7376,10723,0,Female,University,Single,25-34,300K-500K,10982.166666666666,7854.666666666667,65893,47128,0,0,0,-0.6666666666666666,-1,0.021964333333333332,0.019218,0.7152092755030807,1.438279995057457,-7740,-5086
22372,250000,2,1,2,33,2,0,0,0,0,2,243262,238599,198588,203286,215882,214320,7991,9000,8000,16000,2000,6200,1,Female,Graduate School,Single,25-34,200K-300K,218989.5,8198.5,1313937,49191,2,2,2,0.6666666666666666,0,0.875958,0.973048,0.03743783953276334,0.036727165846131234,28942,1791
22373,500000,2,1,2,33,-2,-2,-2,-2,-2,-2,10361,263,8050,8234,835,87878,263,8050,8234,835,87878,5000,0,Female,Graduate School,Single,25-34,300K-500K,19270.166666666668,18376.666666666668,115621,110260,0,0,-2,-2.0,0,0.038540333333333336,0.020722,0.9536247426960267,0.8860508701472557,-77517,-4737
22374,80000,2,2,1,33,0,0,0,0,0,0,74973,66613,66437,54631,49219,50094,3113,2627,1850,1870,1773,1800,0,Female,University,Married,25-34,50K-100K,60327.833333333336,2172.1666666666665,361967,13033,0,0,0,0.0,0,0.7540979166666667,0.9371625,0.03600594527693056,0.03648617467215321,24879,1313
22375,180000,2,2,2,30,0,0,0,0,0,0,23398,14445,15404,19885,22355,22902,1541,1500,4911,10355,10902,3500,0,Female,University,Single,25-34,100K-200K,19731.5,5451.5,118389,32709,0,0,0,0.0,0,0.10961944444444445,0.12998888888888888,0.27628178055579017,0.14933894230769232,496,-1959
22376,320000,2,1,2,30,0,0,0,0,0,0,60947,62660,22693,23705,24012,24703,2868,1681,1693,1000,1077,1336,0,Female,Graduate School,Single,25-34,300K-500K,36453.333333333336,1609.1666666666667,218720,9655,0,0,0,0.0,0,0.11391666666666668,0.190459375,0.04414299495704573,0.042665463667370694,36244,1532
22377,130000,2,2,1,30,0,0,0,0,0,-1,106796,108673,104535,105349,105254,120756,4000,4000,6500,5400,124582,10000,0,Female,University,Married,25-34,100K-200K,108560.5,25747.0,651363,154482,0,0,0,-0.16666666666666666,1,0.8350807692307692,0.8215076923076923,0.23716692970443562,0.04531179200324995,-13960,-6000
22378,250000,2,3,2,30,-1,-1,-1,-1,-1,-1,1962,82,82,82,82,82,82,82,82,82,82,4099,0,Female,High School,Single,25-34,200K-300K,395.3333333333333,751.5,2372,4509,0,0,-1,-1.0,0,0.0015813333333333332,0.007848,1.900126422250316,0.1156558533145275,1880,-4017
22379,380000,2,1,2,27,-1,0,0,0,0,0,119628,36965,32932,37368,35543,36756,3250,6200,5000,1543,1776,1483,0,Female,Graduate School,Single,25-34,300K-500K,49865.333333333336,3208.6666666666665,299192,19252,0,0,0,-0.16666666666666666,-1,0.13122456140350877,0.3148105263157895,0.06434642521716752,0.07624283739434168,82872,1767
22380,200000,2,1,2,27,0,0,-2,-2,-2,-2,24635,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,100K-200K,4105.833333333333,0.0,24635,0,0,0,0,-1.3333333333333333,2,0.020529166666666664,0.123175,0.0,0.0,24635,0
22381,260000,2,5,1,28,0,0,0,0,0,0,237212,228643,231156,223415,158739,159210,8006,7550,8080,4645,5047,4528,0,Female,Other,Married,25-34,200K-300K,206395.83333333334,6309.333333333333,1238375,37856,0,0,0,0.0,0,0.7938301282051282,0.9123538461538462,0.03056906787599243,0.03391046352143148,78002,3478
22382,150000,2,2,2,28,2,2,2,2,2,2,137564,137327,146648,147865,149356,145262,3500,13000,5200,5300,400,5000,1,Female,University,Single,25-34,100K-200K,144003.66666666666,5400.0,864022,32400,6,6,2,2.0,0,0.9600244444444443,0.9170933333333333,0.03749900176268456,0.05147791431418133,-7698,-1500
22383,100000,2,1,2,28,1,-2,-2,-2,-2,-2,-4894,-4894,-4894,-4894,-4894,-4894,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,50K-100K,-4894.0,0.0,-29364,0,1,0,1,-1.5,3,-0.04894,-0.04894,0.0,0.0,0,0
22384,180000,2,2,1,28,0,0,0,0,0,0,85557,73121,68650,67895,68442,70131,3200,2500,3000,2500,3000,5000,0,Female,University,Married,25-34,100K-200K,72299.33333333333,3200.0,433796,19200,0,0,0,0.0,0,0.40166296296296294,0.47531666666666667,0.04426033375057919,0.038270524218203573,15426,-1800
22385,150000,2,1,2,26,0,0,0,0,0,0,136736,125651,116684,101581,77741,77264,4486,4235,3161,2647,2669,2669,0,Female,Graduate School,Single,25-34,100K-200K,105942.83333333333,3311.1666666666665,635657,19867,0,0,0,0.0,0,0.7062855555555555,0.9115733333333333,0.03125422790242552,0.03134496876582813,59472,1817
22386,230000,2,2,2,27,0,0,0,0,0,0,175050,164054,127369,108702,77703,79123,10000,10000,4000,3000,5000,5000,0,Female,University,Single,25-34,200K-300K,122000.16666666667,6166.666666666667,732001,37000,0,0,0,0.0,0,0.5304355072463768,0.7610869565217391,0.05054630998275961,0.05144981285130575,95927,5000
22387,160000,2,2,2,29,0,0,0,0,0,0,36370,35996,35275,34873,35677,34942,4002,5390,6000,5000,5000,4000,0,Female,University,Single,25-34,100K-200K,35522.166666666664,4898.666666666667,213133,29392,0,0,0,0.0,0,0.22201354166666665,0.2273125,0.13790385391350043,0.1429925122164211,1428,2
22388,360000,2,2,1,30,0,0,0,0,0,0,20992,40125,44454,48382,51951,55957,20000,5000,5000,5000,5000,3000,0,Female,University,Married,25-34,300K-500K,43643.5,7166.666666666667,261861,43000,0,0,0,0.0,0,0.12123194444444445,0.05831111111111111,0.16420862897251223,0.2841662562042966,-34965,17000
22389,150000,2,3,1,28,0,0,0,0,0,0,146325,140902,131798,115350,105770,111850,5125,10104,10017,4000,15000,8000,0,Female,High School,Married,25-34,100K-200K,125332.5,8707.666666666666,751995,52246,0,0,0,0.0,0,0.83555,0.9755,0.06947643338528396,0.06024924467694129,34475,-2875
22390,360000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,Graduate School,Married,25-34,300K-500K,0.0,0.0,0,0,0,0,-2,-2.0,0,0.0,0.0,0.0,0.0,0,0
22391,10000,2,2,2,37,-1,-1,-1,-1,0,0,6993,4165,5794,9576,7818,7580,6495,5794,9585,7580,152,390,0,Female,University,Single,35-44,<=50K,6987.666666666667,4999.333333333333,41926,29996,0,0,0,-0.6666666666666666,-1,0.6987666666666666,0.6993,0.7154339685644096,1.290273108004483,-587,6105
22392,20000,2,2,2,35,0,0,0,0,0,0,15852,16861,17884,18590,18959,19347,1579,1602,1308,677,692,1577,1,Female,University,Single,35-44,<=50K,17915.5,1239.1666666666667,107493,7435,0,0,0,0.0,0,0.895775,0.7926,0.06916665116192532,0.08871892169650974,-3495,2
22393,50000,2,2,1,35,0,0,0,0,0,0,34265,34175,33392,28340,24384,22643,2000,2000,2000,2000,1000,1000,0,Female,University,Married,35-44,<=50K,29533.166666666668,1666.6666666666667,177199,10000,0,0,0,0.0,0,0.5906633333333333,0.6853,0.056433408577878104,0.058919996464800214,11622,1000
22394,50000,2,2,2,37,1,2,0,0,0,0,26305,25583,26649,27584,28135,28878,0,1481,1416,967,1156,1000,0,Female,University,Single,35-44,<=50K,27189.0,1003.3333333333334,163134,6020,2,1,2,0.5,1,0.54378,0.5261,0.036901952370735895,0.03688660266367873,-2573,-1000
22395,60000,2,2,1,37,1,2,2,2,2,2,49335,48241,52222,52777,51332,55489,0,4763,2000,0,5000,2000,1,Female,University,Married,35-44,50K-100K,51566.0,2293.8333333333335,309396,13763,6,5,2,1.8333333333333333,-1,0.8594333333333334,0.82225,0.044483301389476954,0.04514716386624744,-6154,-2000
22396,20000,2,3,2,37,2,2,2,2,0,0,12443,13947,14331,12495,12787,13583,2000,902,500,500,1000,700,0,Female,High School,Single,35-44,<=50K,13264.333333333334,933.6666666666666,79586,5602,4,4,2,1.3333333333333333,2,0.6632166666666667,0.62215,0.07038838001181097,0.08354206571386474,-1140,1300
22397,130000,2,2,2,39,2,2,2,0,0,2,108879,111115,107185,108569,112541,114885,5500,0,5399,8000,5000,0,0,Female,University,Single,35-44,100K-200K,110529.0,3983.1666666666665,663174,23899,4,4,2,1.3333333333333333,0,0.850223076923077,0.8375307692307692,0.036037245071059675,0.03331193838254172,-6006,5500
22398,50000,2,3,2,36,0,0,0,0,0,0,48831,46763,44302,42942,20103,20163,2002,4228,1603,900,700,810,0,Female,High School,Single,35-44,<=50K,37184.0,1707.1666666666667,223104,10243,0,0,0,0.0,0,0.74368,0.97662,0.04591111808341364,0.05599119352094756,28668,1192
22399,350000,2,2,1,36,0,0,0,0,0,0,50889,45881,36578,37717,58311,58467,10000,9000,10000,30000,9000,1800,0,Female,University,Married,35-44,300K-500K,47973.833333333336,11633.333333333334,287843,69800,0,0,0,0.0,0,0.13706809523809524,0.14539714285714286,0.242492461194258,0.21747444675250657,-7578,8200
22400,210000,2,2,1,40,0,0,0,0,0,0,41826,42820,44156,44864,45768,48204,1520,1856,1564,1468,3000,2000,0,Female,University,Married,35-44,200K-300K,44606.333333333336,1901.3333333333333,267638,11408,0,0,0,0.0,0,0.21241111111111113,0.19917142857142858,0.042624580124720236,0.03835314394851052,-6378,-480
22401,10000,2,2,2,23,0,0,0,0,2,0,8536,8617,7902,9166,8885,9185,1117,1302,1566,0,429,182,0,Female,University,Single,18-24,<=50K,8715.166666666666,766.0,52291,4596,1,1,2,0.3333333333333333,0,0.8715166666666666,0.8536,0.08789107320431423,0.15904374201787994,-649,935
22402,20000,2,2,1,34,1,2,2,2,0,0,17970,17389,20491,19803,19734,19613,0,3700,0,1000,2000,710,0,Female,University,Married,25-34,<=50K,19166.666666666668,1235.0,115000,7410,4,3,2,1.1666666666666667,1,0.9583333333333334,0.8985,0.06443422231111033,0.0662476947592702,-1643,-710
22403,80000,2,1,1,33,0,0,0,0,0,0,65484,66798,68120,70088,71345,72314,3000,3000,3109,3000,3000,3000,0,Female,Graduate School,Married,25-34,50K-100K,69024.83333333333,3018.1666666666665,414149,18109,0,0,0,0.0,0,0.8628104166666666,0.81855,0.0437257032476156,0.0454534113760772,-6830,0
22404,110000,2,2,2,33,0,0,0,0,0,0,83762,84677,87748,99201,78281,77772,3200,4521,20000,2710,2800,2700,1,Female,University,Single,25-34,100K-200K,85240.16666666667,5988.5,511441,35931,0,0,0,0.0,0,0.7749106060606061,0.7614727272727273,0.07025430058540362,0.10820569269442754,5990,500
22405,180000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,1040,258,0,0,0,1040,258,0,0,0,0,Female,Graduate School,Single,35-44,100K-200K,216.33333333333334,216.33333333333334,1298,1298,0,0,-2,-2.0,0,0.001201851851851852,0.0,0.9992301770592764,1.2468780019212296,0,0
22406,360000,2,3,2,37,-1,-1,-1,-1,-1,-1,646,0,740,871,1980,0,0,740,871,1980,0,0,0,Female,High School,Single,35-44,300K-500K,706.1666666666666,598.5,4237,3591,0,0,-1,-1.0,0,0.001961574074074074,0.0017944444444444444,0.8473336479471448,1.1614996395097332,646,0
22407,250000,2,2,1,33,-1,-1,-1,-1,-1,-1,484,0,242,28932,0,100000,0,242,28932,0,100000,0,0,Female,University,Married,25-34,200K-300K,21609.666666666668,21529.0,129658,129174,0,0,-1,-1.0,0,0.08643866666666668,0.001936,0.9962594189373665,5.0,-99516,0
22408,180000,2,2,1,34,0,-1,-1,-1,-1,-2,13954,5589,4312,2490,0,0,5589,4312,2490,0,0,150,0,Female,University,Married,25-34,100K-200K,4390.833333333333,2090.1666666666665,26345,12541,0,0,0,-1.0,2,0.024393518518518516,0.07752222222222223,0.476011538753511,0.5194081153588196,13954,5439
22409,190000,2,2,2,35,0,0,0,0,0,0,66859,68204,70009,65845,67347,70096,3054,3529,3000,2600,4000,3000,0,Female,University,Single,35-44,100K-200K,68060.0,3197.1666666666665,408360,19183,0,0,0,0.0,0,0.3582105263157895,0.35188947368421053,0.04697559267412902,0.04672970113081683,-3237,54
22410,150000,2,1,2,35,-1,2,2,2,2,2,15349,12834,25740,20995,21353,14453,0,15600,0,758,0,2580,0,Female,Graduate School,Single,35-44,100K-200K,18454.0,3156.3333333333335,110724,18938,5,5,2,1.5,-3,0.12302666666666667,0.10232666666666666,0.1710363513208399,0.2892960462873674,896,-2580
22411,90000,2,2,1,35,0,0,0,2,2,2,37003,38082,41150,41677,42191,43371,2000,4000,1500,1500,2000,2000,0,Female,University,Married,35-44,50K-100K,40579.0,2166.6666666666665,243474,13000,3,3,2,1.0,-2,0.45087777777777777,0.4111444444444444,0.05339357223534244,0.06452389965243126,-6368,0
22412,230000,2,1,2,39,-1,-1,-1,-1,-1,0,4612,2906,23777,78287,8986,11666,2906,23820,78287,35890,11000,10180,0,Female,Graduate School,Single,35-44,200K-300K,21705.666666666668,27013.833333333332,130234,162083,0,0,0,-0.8333333333333334,-1,0.09437246376811595,0.020052173913043477,1.2445425576841862,3.355476738241309,-7054,-7274
22413,120000,2,3,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,High School,Married,45-54,100K-200K,0.0,0.0,0,0,0,0,-2,-2.0,0,0.0,0.0,0.0,0.0,0,0
22414,100000,2,3,1,36,2,0,0,2,0,0,99298,101972,115335,112016,112906,120101,5220,16608,0,4233,9200,21000,1,Female,High School,Married,35-44,50K-100K,110271.33333333333,9376.833333333334,661628,56261,2,2,2,0.6666666666666666,2,1.1027133333333332,0.99298,0.0850340598734336,0.06894373448386955,-20803,-15780
22415,60000,2,3,2,45,0,0,0,0,0,0,26350,23908,24215,17728,18087,17730,1413,1500,1173,532,597,469,0,Female,High School,Single,45-54,50K-100K,21336.333333333332,947.3333333333334,128018,5684,0,0,0,0.0,0,0.3556055555555555,0.43916666666666665,0.04439965942555402,0.05486478502564653,8620,944
